rtr_id,rtr_name,rtr_addr,rtr_price,rtr_type,rtr_longitude,rtr_latitude,geometry,district
582622,打边炉,佐敦庙街286-298号华志大厦地下A号舖,$201-400,港式,0.0,0.0,POINT (0 0),None
582692,McSorley&#39;s Brewhouse &amp; Grill,尖沙咀柯士甸道西1号圆方(Elements)3楼平台R001号舖,$201-400,爱尔兰菜、美国菜,114.16646599999999,22.304044,POINT (114.166466 22.304044),油尖旺区
582762,争鲜外带寿司,樂富港铁乐富站Kiosk LOF7号舖,$50以下,日本菜,0.0,0.0,POINT (0 0),None
583044,标记乐园潮州粉面餐厅,深水埗福华街149号地舖,$50以下,港式,114.16741100000002,22.328614,POINT (114.167411 22.328614),深水埗区
583058,鉄火堂,旺角登打士街36号恒威商业中心地下1-2号舖,$101-200,日本菜,114.174802,22.312448,POINT (114.174802 22.312448),油尖旺区
583100,百老汇戏院小卖部,油麻地众坊街3号骏发花园,$50以下,港式,114.17330700000001,22.308104999999998,POINT (114.173307 22.308105),油尖旺区
583212,一锅堂 (XX Arcade),旺角豉油街60-104号XX Arcade东翼2楼,$101-200,港式,114.172471,22.319937,POINT (114.172471 22.319937),油尖旺区
583240,Pici,尖沙咀漆咸道南29-31号地舖,$101-200,意大利菜,114.180149,22.295211,POINT (114.180149 22.295211),油尖旺区
583289,农场烤鱼火锅专门店,黃大仙飞凤街46号地舖,$51-100,粤菜 (广东)、港式、川菜 (四川),0.0,0.0,POINT (0 0),None
583408,牛记福来居,太子基隆街17号地舖,$50以下,港式,114.172151,22.321965,POINT (114.172151 22.321965),油尖旺区
583457,Little Tipsy Restaurant &amp; Bar,觀塘开源道71号王子大厦9楼A舖,$101-200,多国菜,0.0,0.0,POINT (0 0),None
583564,丸作食茶 (德民街),紅磡德民街29号德民大厦地下G4号舖,$50以下,台湾菜,114.19343,22.303531,POINT (114.19343 22.303531),九龙城区
583578,热锅泰国美食,九龍城衙前围道64号地舖,$101-200,泰国菜,114.19540400000001,22.326184,POINT (114.195404 22.326184),九龙城区
583690,品臻 (天光道),土瓜灣天光道28号地下2号舖,$50以下,台湾菜,114.191432,22.317056,POINT (114.191432 22.317056),九龙城区
583753,大丸ラーメン,大角咀博文街22号地下B舖,$51-100,日本菜,114.16603400000001,22.316823,POINT (114.166034 22.316823),油尖旺区
583830,喵盒子,牛頭角伟业街93号发昌集团大厦1楼,$51-100,西式,114.2196,22.313533,POINT (114.2196 22.313533),观塘区
583858,肯德基家乡鸡 (KFC),"黃大仙黄大仙中心南馆地下G10E, G10F及G10G号舖",$50以下,美国菜,0.0,0.0,POINT (0 0),None
583893,Le Three,觀塘宜安街17号地舖,$101-200,西式,114.22718,22.312576999999997,POINT (114.22718 22.312577),观塘区
583907,海港荟,尖沙咀北京道1号9楼,$101-200,粤菜 (广东),114.17481299999999,22.293274,POINT (114.174813 22.293274),油尖旺区
584077,饭意冰室,荔枝角长沙湾道883号亿利工业中心地下3和5号舖,$51-100,多国菜,114.152846,22.33417,POINT (114.152846 22.33417),深水埗区
584084,Lucy Coffee &amp; Food,長沙灣保安道55号美宁中心C座地下C1号舖,$51-100,多国菜,114.165101,22.334096,POINT (114.165101 22.334096),深水埗区
584126,URBAN Cafe,旺角弥敦道566-568A号侨建大厦2楼,$51-100,多国菜,114.175496,22.3122,POINT (114.175496 22.3122),油尖旺区
584140,三洋美食,油麻地窝打老道13号地舖,$50以下,港式,114.17515,22.31031,POINT (114.17515 22.31031),油尖旺区
584175,阿久根和牛立烧店,旺角白布街2-24号艺兴大厦8号舖,$101-200,日本菜,114.177904,22.315002,POINT (114.177904 22.315002),油尖旺区
584373,太平洋咖啡,九龍塘太子道西327号圣德肋撒医院地舖,$50以下,美国菜,114.18961000000002,22.323875,POINT (114.18961 22.323875),九龙城区
584436,巧手制作,觀塘物华街19-29号群星大厦地下D号舖,$50以下,港式,114.229321,22.312246,POINT (114.229321 22.312246),观塘区
584527,韩家韩国料理,觀塘骏业街56号中海日升中心1楼G号舖,$51-100,韩国菜,114.22729299999999,22.308283,POINT (114.227293 22.308283),观塘区
584555,捌壹壹,旺角奶路臣街33号地下F号舖,$101-200,川菜 (四川),114.177821,22.3163,POINT (114.177821 22.3163),油尖旺区
584597,王幺妹黔川米线,紅磡明安街2-18号宝石戏院大厦地下E舖,$50以下,川菜 (四川)、黔菜 (贵州),114.190816,22.303501,POINT (114.190816 22.303501),九龙城区
584618,沾仔记面食,佐敦庙街300号地舖,$50以下,粤菜 (广东),0.0,0.0,POINT (0 0),None
584639,Ben哥米线,美孚美孚新邨第5期兰秀道2号地下N16A舖,$50以下,滇菜 (云南),114.14363999999999,22.336109,POINT (114.14364 22.336109),深水埗区
584681,饺掂手工饺子云吞专门店,太子荔枝角道1号嘉业大厦地下E号舖,$51-100,粤菜 (广东),114.173432,22.319322,POINT (114.173432 22.319322),油尖旺区
584695,现代煮意,九龍灣宏照道39号企业广场三期1楼,$50以下,多国菜,114.214258,22.316685,POINT (114.214258 22.316685),观塘区
584767,Cafe Fresca,"何文田佛光街80号何文田广场三楼317A,B号舖",$101-200,意大利菜,114.1866,22.313828,POINT (114.1866 22.313828),九龙城区
584816,龙城冰室,牛頭角牛头角道55号利基大厦地下C舖,$50以下,港式,114.220078,22.322581,POINT (114.220078 22.322581),观塘区
584830,开心坊&#183;亲子餐厅,何文田佛光街80号何文田广场二楼234A&B号舖,$51-100,西式、多国菜,114.1866,22.313828,POINT (114.1866 22.313828),九龙城区
5849,Papa Razzi Terrazza Italiana,尖沙咀诺士佛台2号地下,$201-400,意大利菜,114.178206,22.298403,POINT (114.178206 22.298403),油尖旺区
584928,新上海饭店,美孚美孚新邨第三期百老汇街45号平台151C舖,$101-200,沪菜 (上海),114.14421200000001,22.333216,POINT (114.144212 22.333216),深水埗区
584949,鲣乌冬,長沙灣元洲街450/464号宝华阁地下4号舖,$51-100,日本菜,114.16508700000001,22.334437,POINT (114.165087 22.334437),深水埗区
585075,Helen’s,尖沙咀厚福街8号H8 3楼,$101-200,西式,114.17959599999999,22.296851999999998,POINT (114.179596 22.296852),油尖旺区
585110,食好D,九龍塘森麻实道2号地舖,$101-200,粤菜 (广东),114.183751,22.334776,POINT (114.183751 22.334776),九龙城区
585124,爷爷鸡煲皇 (彩虹道),新蒲崗彩虹道26-28号地舖,$101-200,川菜 (四川),114.19971899999999,22.331485999999998,POINT (114.199719 22.331486),黄大仙区
585280,巧手制作,九龍灣牛头角道55号利基大厦地下D号舖,$50以下,港式,114.220078,22.322581,POINT (114.220078 22.322581),观塘区
585350,一鵞,深水埗基隆街228号地舖,$51-100,港式,114.16711000000001,22.326112,POINT (114.16711 22.326112),深水埗区
585378,大头芋烘焙,荔枝角永康街29-33号兆威大厦6楼12室,$50以下,台湾菜,0.0,0.0,POINT (0 0),None
585427,茶狼,九龍灣伟业街33号德福广场一期1楼F11号舖,$50以下,港式,114.21838799999999,22.318039000000002,POINT (114.218388 22.318039),观塘区
585476,椰小盅炖汤专门店 (白杨街),太子荔枝角道130号白杨街地下2A号舖,$50以下,港式,114.170437,22.322773,POINT (114.170437 22.322773),油尖旺区
585525,香港608冰室,荔枝角青山道608号地舖,$50以下,港式,114.154076,22.336405,POINT (114.154076 22.336405),深水埗区
585553,美味故事,旺角弥敦道732号宽成楼1楼,$101-200,西式、多国菜,114.174126,22.318709,POINT (114.174126 22.318709),油尖旺区
585842,芋圆一,大角咀角祥街48号地舖,$51-100,多国菜,114.16879899999999,22.317055,POINT (114.168799 22.317055),油尖旺区
585982,六十六十火锅,長沙灣青山道156-162号永基商业大厦地下A舖,$201-400,粤菜 (广东)、港式,114.164644,22.333396,POINT (114.164644 22.333396),深水埗区
58604,乐园,尖沙咀北京道65-69号环球商业大厦2楼205-06室,$201-400,西式,114.17666100000001,22.293592,POINT (114.176661 22.293592),油尖旺区
586068,一幻拉面,尖沙咀广东道3-27号海港城海运大厦地下OT G59号舖,$101-200,日本菜,114.172193,22.292222,POINT (114.172193 22.292222),油尖旺区
586075,大和堂咖啡店,九龍城衙前塱道24号地舖,$101-200,西式,114.19428,22.325824,POINT (114.19428 22.325824),九龙城区
586103,齿留香,太子界限街26号地舖,$50以下,粤菜 (广东),114.171805,22.323601999999998,POINT (114.171805 22.323602),油尖旺区
586152,渔牧,九龍灣宏照道38号企业广场5期Megabox13楼5号舖,$101-200,川菜 (四川),114.21379099999999,22.316682999999998,POINT (114.213791 22.316683),观塘区
586411,Ben哥米线,新蒲崗大有街3号万迪广场地下B舖,$51-100,滇菜 (云南),114.204066,22.335612,POINT (114.204066 22.335612),黄大仙区
586467,何家公鸡餐厅,新蒲崗康强街28号康景商场地下13-14号舖,$50以下,港式,114.201947,22.33204,POINT (114.201947 22.33204),黄大仙区
586509,茶&#183;原点,土瓜灣马头围道111号地下D号舖,$50以下,台湾菜,114.192799,22.310707,POINT (114.192799 22.310707),九龙城区
586530,拾伍&#183;贰拾手作串烧,太子基隆街47号嘉利大厦地下5号舖,$201-400,日本菜,114.17178700000001,22.322237,POINT (114.171787 22.322237),油尖旺区
586628,Outback Steakhouse (德福广场),九龍灣伟业街33号德福广场二期六楼601号舖,$201-400,澳洲菜,114.21838799999999,22.318039000000002,POINT (114.218388 22.318039),观塘区
586684,George Coffee,大角咀海泓道1号奥海城三期UG楼UG71-73号舖,$50以下,西式,114.167259,22.314877,POINT (114.167259 22.314877),油尖旺区
586733,囍记车仔面,"九龍灣牛头角道77号淘大商场一期地下G122-124, 130号舖",$50以下,港式,114.22156399999999,22.321483999999998,POINT (114.221564 22.321484),观塘区
586775,甜记饺子,長沙灣昌华街23号富华广场19号地舖,$50以下,粤菜 (广东)、港式,114.158927,22.337021,POINT (114.158927 22.337021),深水埗区
586782,坚韩牛韩烧火锅双放题,旺角弥敦道726号16楼,$201-400,韩国菜,114.174131,22.31842,POINT (114.174131 22.31842),油尖旺区
586880,海裕鱼生寿司专门店,九龍城侯王道11-13号地舖,$201-400,日本菜,114.193504,22.325432,POINT (114.193504 22.325432),九龙城区
587008,酒林,大角咀利得街44号地舖,$101-200,日本菜,114.16568000000001,22.31825,POINT (114.16568 22.31825),油尖旺区
587029,肥mo车仔面,長沙灣集辉街2-12号耀辉大厦地下5号舖,$50以下,港式,114.15781100000001,22.337563,POINT (114.157811 22.337563),深水埗区
587127,风云丸,尖沙咀麽地道30号Mody House地舖,$51-100,日本菜,0.0,0.0,POINT (0 0),None
587197,八方云集锅贴水饺专门店,牛頭角乐华北邨乐华商场214号舖,$50以下,台湾菜,114.219293,22.323278,POINT (114.219293 22.323278),观塘区
587253,连文记冰室,荔枝角长义街10号昌隆工业大厦1楼A舖,$51-100,港式,114.153218,22.333758,POINT (114.153218 22.333758),深水埗区
587309,蛋挞王 (砵兰街),油麻地砵兰街68号东南楼酒店地下,$50以下,港式,114.174948,22.310968,POINT (114.174948 22.310968),油尖旺区
587395,居食屋「和民」 (置富都会),紅磡都会道6-10号置富都会7楼741-742号舖,$101-200,日本菜,114.18818799999998,22.299988,POINT (114.188188 22.299988),油尖旺区
587402,意粉狂热 (置富都会),紅磡都会道6-10号置富都会7楼752及753号舖,$101-200,意大利菜,114.18818799999998,22.299988,POINT (114.188188 22.299988),油尖旺区
587437,My Boat,觀塘骏业街64号南益商业中心6楼C室,$51-100,西式、多国菜,114.228197,22.308937,POINT (114.228197 22.308937),观塘区
587465,好客来饺子店,太子柏树街5号地舖,$51-100,东北菜,114.171287,22.322214000000002,POINT (114.171287 22.322214),油尖旺区
587535,Macaroni Dessert Bar,紅磡芜湖街179号地舖,$101-200,西式,114.188796,22.305701000000003,POINT (114.188796 22.305701),九龙城区
587542,友利坊,新蒲崗康强街21-23号地舖,$51-100,粤菜 (广东)、港式,114.20215800000001,22.331874,POINT (114.202158 22.331874),黄大仙区
587647,Wanna Eat,新蒲崗彩虹道16号地下,$51-100,西式、多国菜,114.199868,22.33138,POINT (114.199868 22.33138),黄大仙区
587747,一芳台湾水果茶,黃大仙龙翔道136号黄大仙中心北馆地下G05A及G05B号舖,$50以下,台湾菜,114.19726000000001,22.339238,POINT (114.19726 22.339238),黄大仙区
587824,烧夜食堂,長沙灣顺宁道98号美宁中心A座地下8号舖,$51-100,港式、日本菜,114.16464099999999,22.334079,POINT (114.164641 22.334079),深水埗区
588146,佳肴荟,何文田公主道81号医疗辅助队总部4楼21室,$51-100,粤菜 (广东)、港式,114.18341799999999,22.31481,POINT (114.183418 22.31481),九龙城区
588288,了不起,油麻地弥敦道534号嘉荣大厦地下3A号舖,$50以下,台湾菜,114.170658,22.327144,POINT (114.170658 22.327144),深水埗区
588337,鲣乌冬,觀塘开源道60号骆驼漆大厦3期11楼O室,$51-100,日本菜,114.230006,22.307626000000003,POINT (114.230006 22.307626),观塘区
588344,Page Common,尖沙咀柯士甸道148号Page 148地舖,$51-100,西式,114.179726,22.300539999999998,POINT (114.179726 22.30054),油尖旺区
588605,任你点车仔面,九龍城衙前围道7号地舖,$50以下,港式,114.196277,22.325951999999997,POINT (114.196277 22.325952),九龙城区
588619,Curry &amp; Kabab Hut,紅磡崇洁街19号前座地舖,$51-100,印度菜、土耳其菜,114.193574,22.309119,POINT (114.193574 22.309119),九龙城区
588871,巴蜀麻辣米线,大角咀中汇街52号地下,$50以下,川菜 (四川),114.16514,22.319860000000002,POINT (114.16514 22.31986),油尖旺区
588878,星月楼,長沙灣长沙湾道650号中国船舶大厦2楼,$101-200,粤菜 (广东),114.15722099999999,22.336054,POINT (114.157221 22.336054),深水埗区
588899,渣哥一九九六,九龍灣伟业街33号德福广场一期P41号舖,$50以下,港式,114.21838799999999,22.318039000000002,POINT (114.218388 22.318039),观塘区
588971,享乐烘焙,新蒲崗大有街3号万迪广埸地下E舖,$50以下,港式,114.204066,22.335612,POINT (114.204066 22.335612),黄大仙区
589125,五月星牛肉面,觀塘开源道60号骆驼漆大厦3座11楼F室,$51-100,台湾菜,114.229905,22.307298,POINT (114.229905 22.307298),观塘区
589167,黑门水产すいさん,尖沙咀棉登径8号地下3-4号舖,$201-400,日本菜,114.179298,22.293976999999998,POINT (114.179298 22.293977),油尖旺区
589174,十字冰室 (淘大商场),九龍灣牛头角道77号淘大商场三期戏院大楼地下A及B部份,$51-100,港式,114.22156399999999,22.321483999999998,POINT (114.221564 22.321484),观塘区
589265,大食代 (恒丰中心),佐敦弥敦道216-228号恒丰中心低层3B号舖,$51-100,多国菜,114.17673500000001,22.301424,POINT (114.176735 22.301424),油尖旺区
589286,星点心专门店,太子界限街19号地舖,$51-100,粤菜 (广东),114.170258,22.323782,POINT (114.170258 22.323782),深水埗区
5893,生隆饼家,深水埗北河街68号地下,$50以下,港式,114.166551,22.326226000000002,POINT (114.166551 22.326226),深水埗区
589356,茶狼,觀塘观塘道418号创纪之城五期apm大堂层C-41号舖,$50以下,港式,114.22433500000001,22.311905,POINT (114.224335 22.311905),观塘区
589435,中岛水产,荔枝角深盛路8号碧海蓝天AEON超级巿场地舖,$50以下,日本菜,114.153143,22.329747,POINT (114.153143 22.329747),深水埗区
589680,小笼家族,佐敦上海街62号地下1号舖,$51-100,沪菜 (上海),114.17399499999999,22.301985000000002,POINT (114.173995 22.301985),油尖旺区
589836,茶盖,荔枝角青山道481-489号香港工业中心A座地下A2F舖,$50以下,港式,114.151802,22.334738,POINT (114.151802 22.334738),深水埗区
589878,My Way Homemade Pasta,新蒲崗太子道东638号Mikiki地下G03C号舖,$101-200,多国菜,114.20258100000001,22.330357,POINT (114.202581 22.330357),九龙城区
589997,SSHKB1963 BURGER,紅磡芜湖街83号逸酒店地下2A-2B号舖,$50以下,港式,114.19101699999999,22.304274,POINT (114.191017 22.304274),九龙城区
590116,薄饼博士,彩虹清水湾道45号彩云商场2期地下A103号舖,$51-100,意大利菜,0.0,0.0,POINT (0 0),None
590172,荣式烧鸡扒 (利奥坊),大角咀利得街11号利奥坊地下G507号舖,$51-100,港式,114.16609,22.318015,POINT (114.16609 22.318015),油尖旺区
590200,峯日式料理,觀塘骏业街67号熟食市场1楼46号舖,$51-100,日本菜,114.22781200000001,22.308887,POINT (114.227812 22.308887),观塘区
590375,蚝魔,九龍城南角道57号地下,$201-400,多国菜,114.19464199999999,22.327324,POINT (114.194642 22.327324),九龙城区
590503,峇峇娘惹 (弥敦道),油麻地弥敦道501号地舖,$51-100,马来西亚菜,114.17558000000001,22.309426000000002,POINT (114.17558 22.309426),油尖旺区
590559,加力饭堂,黃大仙竹园金凤街5号地舖,$51-100,港式,114.203007,22.342307,POINT (114.203007 22.342307),黄大仙区
590580,翡翠冰室,牛頭角牛头角道305-325A号官塘立成大厦地下C舖,$50以下,港式,114.22648799999999,22.312271,POINT (114.226488 22.312271),观塘区
590629,三毛面馆,紅磡德民街29号德民大厦地下K1号舖,$50以下,沪菜 (上海),114.19343,22.303531,POINT (114.19343 22.303531),九龙城区
